grant_id,component_id,shift_km
9254,9253,0.42449589761202833
9256,9255,0.4264584319738663
9260,9259,0.4279041128834397
9261,9260,0.428058711268171
9263,9262,0.4264659821139211
9264,9263,0.4279637283160036
9265,9264,0.42642666300725124
9266,9265,0.4260658554493397
9267,9266,0.42645843197386407
9268,9267,0.4279668154788756
9269,9268,0.4245185980085948
9270,9269,0.42796681932292974
9428,9427,0.42973190840169745
9430,9429,0.42988471882183366
9434,9433,0.430938416294257
9436,9435,0.4303377302369446
9439,9438,0.42978937523453664
9440,9439,0.43102617188739273
9448,9447,0.42986972538076873
9453,9452,0.4289240512880118
9502,9501,0.42971231606842974
9505,9504,0.4296276001954743
9506,9505,0.4295875254151384
9507,9506,0.4295456139603304
9509,9508,0.4295427030893749
9510,9509,0.42949854490761574
9514,9513,0.4289147853493875
9527,9526,0.42965783773293875
9528,9527,0.42965328038421646
9535,9534,0.4297174684313253
9536,9535,0.43108350156827824
9537,9536,0.4296294715450745
9539,9538,0.42892044973397214
9558,9557,0.4296194053997213
9571,9570,0.4296788144090976
9572,9571,0.42961260489771674
9594,9593,0.42961202014331556
9597,9596,0.4291832903739183
9603,9602,0.4296194053997213
9604,9603,0.43006570661283183
9605,9604,0.42960157017782324
9608,9607,0.42953287573045734
9609,9608,0.4295947362975603
9610,9609,0.4295972827319565
9611,9610,0.4295513204790946
9612,9611,0.43070715538419607
9613,9612,0.4295513204790946
9614,9613,0.42962868606726284
9615,9614,0.4296015701778231
9616,9615,0.429612446467113
9618,9617,0.4291959505875656
9619,9618,0.4295725767964839
9624,9623,0.42956393902769785
9625,9624,0.4296240454348244
9626,9625,0.4296381804668378
9628,9627,0.43408394946819717
9629,9628,0.430918842014846
9650,9649,0.4342170557494162
9651,9650,0.429581005974757
9652,9651,0.42955683190114274
9655,9654,0.4297893752345366
9657,9656,0.4295513204790945
9658,9657,0.4307071553841959
9666,9665,0.4295870014525018
9669,9668,0.4296165095045081
9691,9690,0.4296133264006103
9704,9703,0.4289147248431719
9706,9705,0.42955810418907503
9714,9713,0.42974482759684823
9715,9714,0.4297373158027022
9717,9716,0.42962981037763853
9718,9717,0.4296115438644909
9725,9724,0.4295754873873743
9726,9725,0.4294776412274543
9727,9726,0.43042854911238493
9743,9742,0.4306104030904551
9752,9751,0.4295886530049247
9759,9758,0.429539898928798
10737,10736,0.43114709863844003
10740,10739,0.43096026144855637
10744,10743,0.42929502926141117
10745,10744,0.4264584319738663
10750,10749,0.4317522779541973
10760,10759,0.4294728038544347
10761,10760,0.4310653117824995
10764,10763,0.4307955604546462
10765,10764,0.4264584319738663
10768,10767,0.4297844068046913
10769,10768,0.42645843197386596
10770,10769,0.42986704686941785
10771,10770,0.42989401363915486
10774,10773,0.4304748933622763
10777,10776,0.42645843197386735
10778,10777,0.4297777459991831
10780,10779,0.42977149538178144
10781,10780,0.426458431973868
10782,10781,0.42960777854588295
10783,10782,0.4297687832310004
10788,10787,0.4309932145231535
10789,10788,0.43145507322209253
10791,10790,0.4297644838624146
10793,10792,0.430637945058588
10794,10793,0.4297750011423899
10795,10794,0.43142018616730315
10797,10796,0.426458431973866
10798,10797,0.4297794650355742
10800,10799,0.4298667120956025
10871,10870,0.42865459240819337
10872,10871,0.4291457510501598
10873,10872,0.42969125210476977
10874,10873,0.4296065355545653
10875,10874,0.429586767227999
10877,10876,0.4287942054350659
10878,10877,0.42882974800269724
10879,10878,0.42880229133857006
10880,10879,0.42929502926141055
10882,10881,0.4290528757210376
10885,10884,0.42918424959824686
10887,10886,0.4279669299844661
10888,10887,0.42862669167223305
10889,10888,0.4290108506781705
10890,10889,0.42928032298830243
10892,10891,0.42922675981928315
10893,10892,0.42915300478596774
10896,10895,0.42853199774150996
10899,10898,0.4292033285194926
10918,10917,0.42960653555456535
10920,10919,0.42955575027773957
10921,10920,0.42914902656537574
10922,10921,0.42898562571930493
10923,10922,0.4292329401035479
10924,10923,0.42954184203652535
10927,10926,0.4289146342576223
10930,10929,0.4291511245258508
10931,10930,0.42915588929425036
10932,10931,0.42909872452810516
10936,10935,0.4291410240001307
10937,10936,0.429248702744733
10938,10937,0.42908643861820744
10939,10938,0.4285081600742187
10942,10941,0.42914084695830007
10945,10944,0.42974444864788897
10948,10947,0.42923892017923787
10949,10948,0.4284433589912247
10950,10949,0.42963586329279385
10952,10951,0.4297937017725838
10953,10952,0.4286701263787513
10955,10954,0.42877200358116513
10962,10961,0.4294576144339182
10963,10962,0.42932679721340616
10965,10964,0.4290506694608085
10966,10965,0.42875356419912686
10973,10972,0.428493736591765
10977,10976,0.4289443906119563
10978,10977,0.4289147149605619
10980,10979,0.42960492168245773
10981,10980,0.428190549930307
10982,10981,0.4292950292614111
10986,10985,0.42857804448697684
10987,10986,0.4281710488668938
10989,10988,0.4291050838151635
10991,10990,0.42891470491430533
10992,10991,0.4295867672279991
10993,10992,0.4289443906119562
10994,10993,0.428253952635934
10996,10995,0.4288808600177108
10997,10996,0.42894439061195605
10998,10997,0.4284924932574501
11008,11007,0.4289147248431715
11009,11008,0.42891471361132777
11011,11010,0.42929502926141117
11015,11014,0.4287699924242557
11018,11017,0.42911203877522885
11019,11018,0.42910877582185203
11020,11019,0.42898285501066535
11021,11020,0.4289828550106658
11025,11024,0.42903756212909155
11026,11025,0.4285081600742182
11027,11026,0.4285081600742191
11031,11030,0.42954290384851324
11033,11032,0.42915300478596796
11035,11034,0.42824385285555405
11043,11042,0.4289147248431711
11044,11043,0.42981403297439363
11045,11044,0.4286492157386357
11046,11045,0.4286880352165004
11047,11046,0.42885111755828836
11048,11047,0.42918160746012674
11049,11048,0.429227756236372
11050,11049,0.4283549909939003
11051,11050,0.42866281078369795
11052,11051,0.429641983469565
11053,11052,0.4292950292614105
11054,11053,0.4285460912314042
11060,11059,0.4289658463924005
11061,11060,0.4287538405446977
11062,11061,0.4289146153008838
11063,11062,0.42876110660005434
11065,11064,0.42862980690792635
11069,11068,0.42891472484317134
11071,11070,0.4295883176952551
11073,11072,0.42969125210476977
11075,11074,0.4288559637771155
11076,11075,0.42882519264944746
11077,11076,0.4297937017725838
11078,11077,0.42929502926141117
11079,11078,0.4288976768095228
11080,11079,0.42956777691487424
11084,11083,0.4289146940038435
11085,11084,0.4289145905724162
11086,11085,0.42948562025652387
11088,11087,0.4285653458617688
11090,11089,0.4285081600742185
11093,11092,0.4287959248610935
11094,11093,0.42951329761993023
11097,11096,0.42891471840664175
11098,11097,0.42891472484317145
11099,11098,0.428914720503488
11100,11099,0.42891470491430517
11101,11100,0.42877160070616527
11102,11101,0.42929502926141105
11109,11108,0.42891460531185827
11110,11109,0.42914102400013077
11111,11110,0.42891460147593086
11112,11111,0.4289146954159142
11114,11113,0.4289147160354737
11115,11114,0.42891461689990046
11117,11116,0.4289146259561017
11118,11117,0.4289146387857257
11119,11118,0.4288159715970807
11120,11119,0.428944390611956
11122,11121,0.42864921573863596
11127,11126,0.42859660053509024
11128,11127,0.42911076973830375
11132,11131,0.4298674095511073
11136,11135,0.4290213988105319
11139,11138,0.42905639344859753
11141,11140,0.4295867672279991
11142,11141,0.4291908943329373
11143,11142,0.42839534513012445
11144,11143,0.4286647191913205
11145,11144,0.42916399933942684
11151,11150,0.4286583070242704
11152,11151,0.4285168637048309
11153,11152,0.42887254207581743
11154,11153,0.42914102400013054
11156,11155,0.42891462239426126
11157,11156,0.4290492638276152
11161,11160,0.42891469461454285
11162,11161,0.4287743523971963
11164,11163,0.4291840984842716
11165,11164,0.428366125155284
11172,11171,0.42819967836853673
11174,11173,0.4290995349453205
11175,11174,0.429214837339211
11176,11175,0.42918582231017116
11177,11176,0.42887085140564735
11178,11177,0.4289394719299593
11182,11181,0.4292803229883021
11183,11182,0.4288808600177108
11185,11184,0.42890527022638075
11187,11186,0.42923621460067096
11188,11187,0.42876767663442605
11195,11194,0.42976797746559064
11202,11201,0.42911777643060983
11203,11202,0.42906733171228195
11205,11204,0.429219770121973
11206,11205,0.42902402565437203
11207,11206,0.42860540959698923
11208,11207,0.42857288316257347
7327,7326,0.43421705574941566
7328,7327,0.4342170557494157
7330,7329,0.4350503496642956
7331,7330,0.4344856841467126
7336,7335,0.4342170557494155
7337,7336,0.43421705574941594
7345,7344,0.4342170557494158
7346,7345,0.43401505823751513
7352,7351,0.43421705574941566
7353,7352,0.4314655846669158
7354,7353,0.43421705574941566
7340,7339,0.05557323804273109
7339,7338,0.9358056861816708
9540,9539,0.2099116967253765
9573,9572,0.2099085666577142
9432,9431,0.20990856665771432
9438,9437,0.2099482157105643
7477,7476,0.37700268250084273
7447,7446,0.3770026825008426
7506,7505,0.9153769046893794
7542,7541,0.9153769046893794
7535,7534,0.9153769046893795
8908,8907,0.35187519304353926
8917,8916,0.28053428566537364
9212,9211,1.0336582690420426
9223,9222,1.0336582690420428
9227,9226,0.6036982745579315
11170,11169,0.45390406069453865
9262,9261,0.45388086869557237
11150,11149,0.4538808686955719
11023,11022,0.45389929802927415
11135,11134,0.4538921022854513
9437,9436,0.7474730468378886
9441,9440,0.43503036017153124
9570,9569,0.4351264728434223
9665,9664,0.4351460328449703
9559,9558,0.435094435173624
9560,9559,0.43510691290184145
9627,9626,0.4351460328449705
9664,9663,0.4351460328449701
9742,9741,0.11215146320673323
9630,9629,0.11214901216061443
9542,9541,0.11215097108242383
9671,9670,0.11215146320673335
9443,9442,0.11216248728019396
9444,9443,0.11216248728019398
9445,9444,0.11216248728019396
9582,9581,0.11215146320673322
9587,9586,0.11214901216061449
9588,9587,0.11214901216061444
9561,9560,1.0670662930343247
9730,9729,1.535522976036125
9737,9736,1.5355466669363946
9738,9737,1.5355523223461447
9745,9744,1.5355229760361249
9746,9745,1.5355229760361249
9758,9757,1.5355229760361229
9518,9517,1.5355162510777398
9522,9521,1.5356371610115116
9532,9531,1.5355297010831295
9662,9661,1.5355229760361235
9545,9544,1.5355112074171107
9549,9548,1.535522976036125
9566,9565,1.5355229760361226
9708,9707,1.5355229760361233
9710,9709,1.5355229760361224
9733,9732,0.39844722432800633
9544,9543,0.3984499067295333
9674,9673,0.3984472243280062
9677,9676,0.39845057853341814
9676,9675,0.39845125081870003
9679,9678,0.39845125081869986
9617,9616,0.6906395805428207
9576,9575,0.7886228829450744
9744,9743,0.36631061805888615
9748,9747,0.36497783244673304
9750,9749,0.36649097122508134
9757,9756,0.36888140197945457
9565,9564,0.3667083624946907
9579,9578,0.3649844596617736
9580,9579,0.36498445966177373
9583,9582,0.36498445966177373
9586,9585,0.36505175207922486
9593,9592,0.3653771491732927
9591,9590,0.3651565102392471
9600,9599,0.36480361300300923
9622,9621,0.366711082839096
9636,9635,0.366708362494691
9640,9639,0.3667083624946903
9642,9641,0.3671120955240788
9644,9643,0.36670836249469063
9684,9683,0.36641709177483434
9687,9686,0.3654768902911885
9688,9687,0.3651806947794708
9690,9689,0.36537714917329295
9696,9695,0.3667083624946909
9702,9701,0.3662301512869497
9707,9706,0.3669360960358007
9709,9708,0.36825615590341293
9720,9719,0.36670836249469096
9721,9720,0.36651458053831376
9722,9721,0.3649745224313346
9723,9722,0.366483915027914
9724,9723,0.36670836249469096
9567,9566,1.3211459172720874
11010,11009,0.15198906250180125
11193,11192,0.15194928953730535
11070,11069,0.15198906250180103
10944,10943,0.1519890625018014
11091,11090,0.15198906250180136
11092,11091,0.15198906250180133
10967,10966,0.15198906250180136
10968,10967,0.1519890625018014
9529,9528,1.5797066782504867
9530,9529,1.1076079122423788
9697,9696,0.23192543897063264
9683,9682,0.23192543897063278
9601,9600,1.2967883230877013
9732,9731,1.2967883230877013
9703,9702,1.296788323087696
9547,9546,1.2967883230877013
9585,9584,1.2967883230877006
9620,9619,1.2967883230877009
9550,9549,0.8710230220151778
9634,9633,0.2610010872039878
9552,9551,0.26099333333852537
9553,9552,0.4370810806406253
9734,9733,0.09970814227624923
9623,9622,0.0997081422762493
9647,9646,0.09970814227624902
9648,9647,0.09970814227624926
9554,9553,0.09956656688780277
9555,9554,0.09965151114527644
9556,9555,0.09970814227624931
9562,9561,0.0997081422762491
9557,9556,0.19312778109681134
9596,9595,0.24832229772881492
9685,9684,0.40071267454072923
9747,9746,0.7420088815044814
9606,9605,0.7420088815044811
9659,9658,1.7576357137144278
9621,9620,1.7576357137144294
9754,9753,0.9318765128297855
9631,9630,0.9318765128297745
9739,9738,0.2807000477047731
9680,9679,0.28070565248706114
9695,9694,0.28068590630159795
9635,9634,0.5068241932821617
9637,9636,0.23983931083427276
9700,9699,0.5643417614635013
9681,9680,0.5643350249597828
9713,9712,0.4485672441069279
9736,9735,0.3870960512934133
10995,10994,0.5326768788746549
10265,10264,2.965026199158302
10365,10364,2.9650261991583013
10342,10341,4.182780496535296
10341,10340,0.48259178240911693
10278,10277,0.48261061326417554
10345,10344,0.518390554504185
10292,10291,0.5183905545041851
10346,10345,0.34438157178783185
10759,10758,1.105573707753562
10779,10778,1.1055737077535621
10736,10735,0.8702124237710812
10886,10885,0.9102453623734977
10902,10901,0.9023428230604907
10943,10942,0.902337505497348
10958,10957,0.9027613361930305
10959,10958,0.9088432696711679
10969,10968,0.9026133833461121
10972,10971,0.9023197817480759
10974,10973,0.9023428230604901
10983,10982,0.9099305388275146
10999,10998,0.9036413502846993
11001,11000,0.90841299661907
11003,11002,0.9060448399679222
11006,11005,0.9083021292361968
11017,11016,0.9101123956964495
11028,11027,0.9102944366547514
11029,11028,0.9023544740013442
11032,11031,0.9077902802574304
11037,11036,0.9096650793912022
11038,11037,0.9022825691923474
11057,11056,0.9021140612052265
11058,11057,0.9023428230604903
11082,11081,0.9024784834435328
11130,11129,0.9026417122455843
11133,11132,0.9102453623734991
11134,11133,0.9093860738607608
11146,11145,0.9021140612052266
11169,11168,0.9077626555312642
11171,11170,0.9100378573808195
11180,11179,0.902114061205227
11198,11197,0.9042456022715206
11148,11147,0.49811514696958537
11160,11159,0.49814191203211144
11179,11178,0.4993146911638542
11192,11191,0.4993146911638543
11199,11198,0.49855857087324945
11095,11094,0.4988420935360755
11104,11103,0.498115146969585
11106,11105,0.4982750752020015
11107,11106,0.49817829206410985
11108,11107,0.4981151469695857
10979,10978,0.4993146911638542
11126,11125,0.4981151469695853
11140,11139,0.5513775536774643
11159,11158,0.5514571514753678
11039,11038,0.5513880603247512
11168,11167,0.5514642975546706
11184,11183,0.5513775536774647
11059,11058,0.5513775536774648
11191,11190,0.5513775536774648
10956,10955,0.5514642975546701
10957,10956,0.5514645116824314
10960,10959,0.5513978858914937
11103,11102,0.5514426850307619
10961,10960,0.2077290112488294
11056,11055,0.20764411896898038
11167,11166,0.20770819102255106
11030,11029,0.3527625333727401
11007,11006,0.35276253337274016
11081,11080,0.5318611294556321
11083,11082,0.5867296221821039
11149,11148,0.5867296221821038
